iid,airline,origin,aircraft,impact,flight_date,damage,num_birds,bird_size,sky_conditions,altitude_ft,heavy_flag
259484,BUSINESS,South Carolina,C-172,Precautionary Landing,10/13/08 0:00,Caused damage,1,Large,No Cloud,"1,500",No
263190,PINNACLE,Minnesota,CL-RJ100/200,None,10/14/08 0:00,No damage,1,Small,Overcast,0,No
256882,BUSINESS,Ohio,PA-44 SEMINOLE,None,10/14/08 0:00,No damage,1,Small,Some Cloud,500,No
257817,PSA AIRLINES,South Carolina,CL-RJ100/200,None,10/14/08 0:00,No damage,1,Small,No Cloud,500,No
256656,SOUTHWEST AIRLINES,Tennessee,B-737-700,None,10/14/08 0:00,No damage,1,Small,No Cloud,0,Yes
259644,SKYWEST AIRLINES,California,CL-RJ100/200,None,10/14/08 0:00,No damage,1,Small,No Cloud,0,No
259704,SOUTHWEST AIRLINES,Illinois,B-737-700,None,10/14/08 0:00,No damage,1,Small,Overcast,"6,000",Yes
256881,CONTINENTAL AIRLINES,New Jersey,B-737-700,None,10/14/08 0:00,No damage,1,Medium,Some Cloud,0,Yes
260920,NORTHWEST AIRLINES,Missouri,DC-9-50,Other,10/14/08 0:00,No damage,1,Small,Overcast,0,No
260138,SKYWEST AIRLINES,Iowa,CL-RJ100/200,None,10/15/08 0:00,No damage,1,Small,No Cloud,800,No
260741,ASTAR AIR CARGO,Ohio,B-727-200,None,10/15/08 0:00,No damage,1,Medium,No Cloud,"4,500",No
261329,SOUTHWEST AIRLINES,Missouri,B-737-300,None,10/15/08 0:00,No damage,1,Small,No Cloud,"2,000",Yes
256116,PIEDMONT AIRLINES,New York,DHC8 DASH 8,None,10/16/08 0:00,No damage,1,Small,Overcast,0,No
259987,UPS AIRLINES,Pennsylvania,A-300,None,10/16/08 0:00,No damage,1,Small,Overcast,200,No
256393,CONTINENTAL AIRLINES,Florida,B-737-900,None,10/16/08 0:00,No damage,1,Small,Some Cloud,800,Yes
256913,SOUTHWEST AIRLINES,Missouri,B-737-700,None,10/16/08 0:00,No damage,1,Small,Some Cloud,500,Yes
259922,SOUTHWEST AIRLINES,Florida,B-737-500,None,10/16/08 0:00,No damage,1,Large,No Cloud,"11,000",Yes
254029,SOUTHWEST AIRLINES,Missouri,B-737-300,None,10/16/08 0:00,No damage,1,Large,No Cloud,"1,500",Yes
256414,SOUTHWEST AIRLINES,Texas,B-737-300,None,10/16/08 0:00,No damage,1,Medium,Some Cloud,"6,000",Yes
255055,COMMUTAIR,Pennsylvania,DHC8 DASH 8,None,10/16/08 0:00,No damage,1,Small,Some Cloud,"5,000",No
254571,SOUTHWEST AIRLINES,Nevada,B-737-700,None,10/16/08 0:00,No damage,1,Small,No Cloud,"3,000",Yes
259022,BUSINESS,Tennessee,DC-8-70,None,10/16/08 0:00,No damage,1,Medium,No Cloud,"2,000",No
256588,XOJET,California,CHALLENGER 300,None,10/16/08 0:00,No damage,1,Small,No Cloud,"1,500",No
259264,BUSINESS,New Hampshire,PA-44 SEMINOLE,None,10/17/08 0:00,No damage,1,Small,No Cloud,"2,500",No
258496,SOUTHWEST AIRLINES,Mississippi,B-737-300,None,10/17/08 0:00,No damage,1,Small,No Cloud,100,Yes
258033,SOUTHWEST AIRLINES,Florida,B-737-300,None,10/17/08 0:00,No damage,1,Medium,No Cloud,"3,000",Yes
257926,SOUTHWEST AIRLINES,Maryland,B-737-300,None,10/17/08 0:00,No damage,1,Small,No Cloud,"3,500",Yes
260430,UNITED AIRLINES,Massachusetts,B-737-300,None,10/17/08 0:00,No damage,1,Small,No Cloud,0,Yes
259801,US AIRWAYS,DC,B-757-200,None,10/17/08 0:00,Caused damage,1,Medium,Some Cloud,800,Yes
259222,REPUBLIC AIRLINES,New York,EMB-170,None,10/17/08 0:00,Caused damage,1,Medium,Some Cloud,"2,000",No
258032,SOUTHWEST AIRLINES,Florida,B-737-300,None,10/17/08 0:00,Caused damage,1,Large,Some Cloud,"7,500",Yes
270169,JETBLUE AIRWAYS,DC,A-319,None,10/17/08 0:00,No damage,1,Large,No Cloud,800,No
258034,SOUTHWEST AIRLINES,Texas,B-737-300,None,10/17/08 0:00,No damage,1,Medium,No Cloud,300,Yes
259978,SPIRIT AIRLINES,New York,A-319,None,10/18/08 0:00,No damage,1,Small,No Cloud,"1,000",No
261214,DELTA AIR LINES,N/A,B-737-800,None,10/18/08 0:00,No damage,1,Small,Some Cloud,10,Yes
259803,SOUTHWEST AIRLINES,Texas,B-737-700,None,10/18/08 0:00,No damage,1,Medium,No Cloud,"1,500",Yes
255514,BUSINESS,Illinois,BA-125-800,None,10/18/08 0:00,Caused damage,1,Medium,Overcast,"1,000",No
261543,DELTA AIR LINES,Florida,B-757-200,None,10/19/08 0:00,No damage,1,Medium,No Cloud,300,Yes
261432,SKYWEST AIRLINES,Colorado,CL-RJ100/200,None,10/19/08 0:00,No damage,1,Small,No Cloud,20,No
260788,COLGAN AIRWAYS,New Jersey,DHC8 DASH 8,None,10/19/08 0:00,No damage,1,Medium,Some Cloud,400,No
259705,REPUBLIC AIRLINES,North Carolina,EMB-170,None,10/20/08 0:00,No damage,1,Medium,No Cloud,"1,500",No
261261,SOUTHWEST AIRLINES,Florida,B-737-700,None,10/20/08 0:00,No damage,1,Small,No Cloud,500,Yes
258407,SOUTHWEST AIRLINES,Missouri,B-737-300,None,10/20/08 0:00,No damage,1,Small,Some Cloud,"1,000",Yes
260330,SOUTHWEST AIRLINES,New York,B-737-300,None,10/20/08 0:00,No damage,1,Medium,No Cloud,0,Yes
256451,SOUTHWEST AIRLINES,Missouri,B-737-700,None,10/20/08 0:00,No damage,1,Small,No Cloud,"4,000",Yes
256915,HAWAIIAN AIR,Hawaii,B-717-200,None,10/20/08 0:00,No damage,1,Small,No Cloud,20,No
258384,JETBLUE AIRWAYS,New York,A-320,Precautionary Landing,10/20/08 0:00,Caused damage,1,Medium,No Cloud,150,No
262696,AMERICAN AIRLINES,Missouri,MD-83,None,10/20/08 0:00,No damage,1,Small,No Cloud,400,No
262695,ALASKA AIRLINES,Oregon,B-737-800,None,10/20/08 0:00,No damage,1,Small,Overcast,0,Yes
259080,AIR CANADA,New York,EMB-170,None,10/20/08 0:00,No damage,1,Medium,No Cloud,"4,000",No
258809,US AIRWAYS,California,A-319,None,10/21/08 0:00,No damage,1,Small,No Cloud,"1,000",No
258844,SOUTHWEST AIRLINES,Maryland,B-737-500,None,10/21/08 0:00,No damage,1,Small,No Cloud,"1,500",Yes
259294,SOUTHWEST AIRLINES,Texas,B-737-700,None,10/21/08 0:00,No damage,1,Small,No Cloud,"1,900",Yes
259293,SOUTHWEST AIRLINES,Illinois,B-737-700,None,10/21/08 0:00,No damage,1,Small,Some Cloud,"2,400",Yes
259156,AIR WISCONSIN AIRLINES,New York,CL-RJ100/200,None,10/21/08 0:00,No damage,1,Medium,Some Cloud,0,No
256602,BUSINESS,New York,GULFAERO IV,None,10/21/08 0:00,No damage,1,Medium,Overcast,0,No
258915,BUSINESS,North Carolina,CIRRUS SR 20/22,None,10/21/08 0:00,No damage,1,Small,No Cloud,0,No
258683,WESTJET,New Jersey,B-737-700,None,10/22/08 0:00,No damage,1,Medium,Some Cloud,0,Yes
259647,SOUTHWEST AIRLINES,Texas,B-737-700,None,10/22/08 0:00,No damage,1,Medium,No Cloud,"1,000",Yes
257040,FLIGHT OPTIONS,California,BE-400 BJET,None,10/22/08 0:00,No damage,1,Small,No Cloud,20,No
258601,HAWAIIAN AIR,Hawaii,B-717-200,None,10/22/08 0:00,No damage,1,Small,Some Cloud,0,No
259452,SOUTHWEST AIRLINES,Texas,B-737-700,None,10/23/08 0:00,No damage,1,Small,Some Cloud,30,Yes
257875,SOUTHWEST AIRLINES,California,B-737-700,None,10/23/08 0:00,No damage,1,Small,No Cloud,75,Yes
256454,SOUTHWEST AIRLINES,California,B-737-700,None,10/23/08 0:00,No damage,1,Small,No Cloud,"5,000",Yes
256719,UPS AIRLINES,Texas,A-300,None,10/23/08 0:00,No damage,1,Small,No Cloud,0,No
256455,SOUTHWEST AIRLINES,Connecticut,B-737-500,None,10/23/08 0:00,Caused damage,1,Medium,No Cloud,0,Yes
259227,CHAUTAUQUA AIRLINES,Missouri,EMB-135,None,10/24/08 0:00,No damage,1,Small,No Cloud,"1,350",No
257031,SOUTHWEST AIRLINES,Texas,B-737-300,None,10/24/08 0:00,No damage,1,Small,No Cloud,0,Yes
258147,SOUTHWEST AIRLINES,California,B-737-300,None,10/24/08 0:00,No damage,1,Small,No Cloud,0,Yes
254486,AIRTRAN AIRWAYS,Florida,B-717-200,None,10/24/08 0:00,No damage,1,Small,Some Cloud,0,No
260368,PINNACLE,Nebraska,CL-RJ100/200,None,10/24/08 0:00,No damage,1,Large,Overcast,200,No
260443,MESA AIRLINES,Wyoming,DHC8 DASH 8,None,10/24/08 0:00,Caused damage,1,Large,No Cloud,200,No
258499,AMERICAN AIRLINES,Texas,MD-82,None,10/24/08 0:00,No damage,1,Medium,No Cloud,400,No
257748,DELTA AIR LINES,Georgia,B-757-200,None,10/25/08 0:00,No damage,1,Medium,No Cloud,0,Yes
257843,ATLANTIC SOUTHEAST,Virginia,CL-RJ100/200,None,10/25/08 0:00,No damage,1,Small,Some Cloud,0,No
260298,SOUTHWEST AIRLINES,Nebraska,B-737-300,None,10/25/08 0:00,No damage,1,Large,No Cloud,"4,000",Yes
257747,DELTA AIR LINES,Utah,DC-9-30,Aborted Take-off,10/25/08 0:00,Caused damage,1,Medium,No Cloud,0,No
258589,SOUTHWEST AIRLINES,Illinois,B-737-700,None,10/26/08 0:00,No damage,1,Medium,No Cloud,200,Yes
258488,SOUTHWEST AIRLINES,Oklahoma,B-737-700,None,10/26/08 0:00,No damage,1,Medium,No Cloud,"3,000",Yes
259077,BUSINESS,New York,C-172,None,10/26/08 0:00,No damage,1,Small,No Cloud,"1,500",No
260232,SOUTHWEST AIRLINES,Louisiana,B-737-500,None,10/26/08 0:00,No damage,1,Small,No Cloud,"1,200",Yes
258113,PRIVATELY OWNED,Connecticut,ECLIPSE 500,None,10/26/08 0:00,No damage,1,Medium,Some Cloud,500,No
257486,DELTA AIR LINES,Utah,B-757-200,None,10/26/08 0:00,No damage,1,Medium,No Cloud,850,Yes
258843,SPIRIT AIRLINES,Florida,A-319,None,10/26/08 0:00,No damage,1,Small,Overcast,"1,000",No
257724,AMERICAN AIRLINES,Texas,MD-82,None,10/26/08 0:00,No damage,1,Medium,Some Cloud,500,No
262756,PIEDMONT AIRLINES,North Carolina,DHC8 DASH 8,None,10/27/08 0:00,No damage,1,Medium,No Cloud,"1,000",No
258089,US AIRWAYS,Texas,A-321,None,10/27/08 0:00,No damage,1,Small,No Cloud,100,No
259521,SOUTHWEST AIRLINES,Texas,B-737-700,None,10/27/08 0:00,No damage,1,Small,No Cloud,300,Yes
260442,US AIRWAYS,Connecticut,B-757-200,None,10/27/08 0:00,No damage,1,Medium,Overcast,"1,000",Yes
260053,XTRA AIRWAYS,Oregon,B-737-400,None,10/27/08 0:00,No damage,1,Medium,Some Cloud,75,Yes
259522,SOUTHWEST AIRLINES,Florida,B-737-700,None,10/27/08 0:00,No damage,1,Medium,No Cloud,"1,800",Yes
262413,AIR TRANSPORT INTL,New Jersey,DC-8-61,None,10/27/08 0:00,No damage,1,Small,No Cloud,"1,900",No
259028,AIRTRAN AIRWAYS,Texas,B-737-700,None,10/27/08 0:00,No damage,1,Small,No Cloud,500,Yes
257973,SOUTHWEST AIRLINES,Texas,B-737-700,None,10/28/08 0:00,No damage,1,Small,No Cloud,500,Yes
261344,SOUTHWEST AIRLINES,California,B-737-700,None,10/28/08 0:00,No damage,1,Small,No Cloud,0,Yes
259399,MESA AIRLINES,Hawaii,CL-RJ100/200,None,10/28/08 0:00,No damage,1,Small,Some Cloud,10,No
260591,BUSINESS,Florida,C-172,None,10/28/08 0:00,No damage,1,Medium,Some Cloud,20,No
261547,AIR CANADA,New York,EMB-170,None,10/29/08 0:00,No damage,1,Medium,No Cloud,300,No
257337,DELTA AIR LINES,South Carolina,B-757-200,None,10/29/08 0:00,No damage,1,Small,No Cloud,0,Yes
259303,CONTINENTAL AIRLINES,Louisiana,B-737-500,None,10/29/08 0:00,No damage,1,Small,No Cloud,0,Yes
258204,US AIRWAYS,Florida,B-737-400,None,10/29/08 0:00,No damage,1,Small,Some Cloud,40,Yes
261292,PSA AIRLINES,South Carolina,CL-RJ100/200,None,10/30/08 0:00,No damage,1,Medium,No Cloud,"4,500",No
261492,US AIRWAYS,Pennsylvania,EMB-190,None,10/30/08 0:00,No damage,1,Medium,No Cloud,"3,000",No
258482,US AIRWAYS,Pennsylvania,A-330,None,10/30/08 0:00,No damage,1,Medium,Overcast,"2,000",No
262410,ATLANTIC SOUTHEAST,Georgia,CL-RJ100/200,None,10/30/08 0:00,No damage,1,Small,No Cloud,"4,000",No
258842,COMMUTAIR,New York,DHC8 DASH 8,None,10/30/08 0:00,No damage,1,Small,No Cloud,"6,000",No
260399,DELTA AIR LINES,New York,B-737-800,None,10/30/08 0:00,No damage,1,Small,No Cloud,"5,000",Yes
258715,DELTA AIR LINES,Georgia,B-757-200,None,10/30/08 0:00,No damage,1,Small,No Cloud,"7,000",Yes
258716,DELTA AIR LINES,Florida,B-757-200,None,10/30/08 0:00,No damage,1,Large,No Cloud,"1,500",Yes
261071,SOUTHWEST AIRLINES,Tennessee,B-737-700,None,10/30/08 0:00,No damage,1,Small,No Cloud,"3,000",Yes
262411,AMERICAN EAGLE AIRLINES,South Carolina,EMB-145,None,10/30/08 0:00,No damage,1,Small,No Cloud,0,No
258207,UNITED AIRLINES,Utah,B-737-300,None,10/30/08 0:00,No damage,1,Medium,No Cloud,0,Yes
258481,ATLANTIC SOUTHEAST,Kentucky,CL-RJ100/200,None,10/30/08 0:00,No damage,1,Small,No Cloud,50,No
256255,FEDEX EXPRESS,Pennsylvania,A-300,None,10/31/08 0:00,No damage,1,Large,No Cloud,0,No
259998,SOUTHWEST AIRLINES,Maryland,B-737-300,None,10/31/08 0:00,No damage,1,Medium,No Cloud,"2,850",Yes
261505,AMERICAN AIRLINES,Florida,B-737-800,None,10/31/08 0:00,No damage,1,Medium,No Cloud,0,Yes
260426,SOUTHWEST AIRLINES,Texas,B-737-300,None,11/1/08 0:00,No damage,1,Small,No Cloud,600,Yes
260984,US AIRWAYS,DC,B-757-200,None,11/1/08 0:00,No damage,1,Small,No Cloud,500,Yes
258008,COMMUTAIR,New Jersey,DHC8 DASH 8,None,11/1/08 0:00,No damage,1,Medium,No Cloud,"2,000",No
258009,DELTA AIR LINES,New York,B-737-800,None,11/1/08 0:00,No damage,1,Small,No Cloud,"2,000",Yes
255690,DELTA AIR LINES,Connecticut,MD-88,None,11/1/08 0:00,No damage,1,Medium,Some Cloud,"2,000",No
261197,CATHAY PACIFIC,Alaska,B-747-400,None,11/1/08 0:00,No damage,1,Medium,No Cloud,"5,000",No
255691,BUSINESS,Oregon,C-172,None,11/1/08 0:00,No damage,1,Small,Some Cloud,10,No
258017,ATLANTIC SOUTHEAST,West Virginia,CL-RJ100/200,None,11/2/08 0:00,No damage,1,Medium,No Cloud,800,No
260985,AMERICAN AIRLINES,Michigan,MD-82,None,11/2/08 0:00,No damage,1,Small,No Cloud,500,No
259258,SOUTHWEST AIRLINES,Texas,B-737-300,None,11/2/08 0:00,No damage,1,Medium,No Cloud,"4,500",Yes
258608,SOUTHWEST AIRLINES,Alabama,B-737-700,None,11/2/08 0:00,No damage,1,Small,No Cloud,"5,000",Yes
257788,EXPRESSJET (CONTINENTAL EXPRS),Alabama,EMB-145,None,11/2/08 0:00,No damage,1,Medium,No Cloud,0,No
259584,NORTHWEST AIRLINES,Michigan,A-320,None,11/3/08 0:00,No damage,1,Medium,Some Cloud,0,No
262018,SOUTHWEST AIRLINES,Louisiana,B-737-500,None,11/3/08 0:00,No damage,1,Large,No Cloud,0,Yes
260994,AMERICAN AIRLINES,Texas,MD-82,None,11/4/08 0:00,No damage,1,Small,Some Cloud,"1,000",No
257574,SOUTHWEST AIRLINES,Florida,B-737-300,None,11/4/08 0:00,Caused damage,1,Large,Overcast,0,Yes
260995,AMERICAN AIRLINES,Texas,B-757-200,None,11/4/08 0:00,Caused damage,1,Large,Some Cloud,"4,500",Yes
261974,AMERICAN EAGLE AIRLINES,Minnesota,EMB-135,None,11/5/08 0:00,No damage,1,Medium,Some Cloud,0,No
259943,HAWAIIAN AIR,Hawaii,B-717-200,None,11/5/08 0:00,No damage,1,Small,Some Cloud,15,No
254024,PIEDMONT AIRLINES,New York,DHC8 DASH 8,None,11/5/08 0:00,No damage,1,Small,Overcast,10,No
258518,SOUTHWEST AIRLINES,New Hampshire,B-737-300,None,11/6/08 0:00,No damage,1,Small,Overcast,0,Yes
258594,DELTA AIR LINES,Texas,MD-88,None,11/6/08 0:00,No damage,1,Small,No Cloud,"4,000",No
258029,EXECUTIVE JET AVIATION,Missouri,CITATION X,None,11/6/08 0:00,No damage,1,Medium,Some Cloud,0,No
259091,US AIRWAYS,North Carolina,A-321,None,11/6/08 0:00,No damage,1,Large,No Cloud,"8,300",No
261460,BUSINESS,Minnesota,BE-90  KING,None,11/7/08 0:00,No damage,1,Small,Overcast,250,No
258627,HAWAIIAN AIR,Hawaii,B-717-200,None,11/7/08 0:00,No damage,1,Small,Some Cloud,20,No
261705,SOUTHWEST AIRLINES,Texas,B-737-300,None,11/7/08 0:00,No damage,1,Small,No Cloud,50,Yes
259393,SOUTHWEST AIRLINES,Texas,B-737-500,None,11/7/08 0:00,No damage,1,Medium,No Cloud,"12,000",Yes
261706,SOUTHWEST AIRLINES,Maryland,B-737-300,None,11/7/08 0:00,No damage,1,Small,No Cloud,"4,000",Yes
259627,SOUTHWEST AIRLINES,Tennessee,B-737-300,None,11/7/08 0:00,No damage,1,Small,No Cloud,"2,000",Yes
260383,SKYWEST AIRLINES,Wisconsin,CL-RJ100/200,None,11/7/08 0:00,No damage,1,Small,No Cloud,0,No
255669,BUSINESS,Delaware,LEARJET-45,None,11/7/08 0:00,Caused damage,1,Small,Some Cloud,"5,900",No
261767,BUSINESS,Alaska,C-185 SKYWAG,None,11/8/08 0:00,No damage,1,Medium,Some Cloud,10,No
261294,SOUTHWEST AIRLINES,Texas,B-737-700,None,11/8/08 0:00,No damage,1,Small,Some Cloud,0,Yes
260388,HORIZON AIR,Washington,DHC8 DASH 8,Aborted Take-off,11/8/08 0:00,No damage,1,Medium,Overcast,0,No
260307,NORTHWEST AIRLINES,Wisconsin,A-320,None,11/9/08 0:00,No damage,1,Small,Overcast,0,No
259602,AMERICAN AIRLINES,Florida,MD-82,Precautionary Landing,11/9/08 0:00,No damage,1,Large,No Cloud,650,No
260486,SOUTHWEST AIRLINES,California,B-737-300,None,11/9/08 0:00,No damage,1,Large,No Cloud,"1,500",Yes
262253,US AIRWAYS,North Carolina,A-320,None,11/9/08 0:00,No damage,1,Medium,No Cloud,"5,000",No
258277,BUSINESS,Minnesota,LEARJET-45,None,11/9/08 0:00,No damage,1,Small,Some Cloud,"2,400",No
260488,SOUTHWEST AIRLINES,Oregon,B-737-700,None,11/9/08 0:00,No damage,1,Medium,Some Cloud,"3,500",Yes
257413,SKYWEST AIRLINES,Iowa,CL-RJ100/200,None,11/9/08 0:00,No damage,1,Small,No Cloud,800,No
260126,PINNACLE,Maine,CL-RJ900,Aborted Take-off,11/10/08 0:00,No damage,1,Medium,Some Cloud,0,No
257942,SOUTHWEST AIRLINES,Florida,B-737-700,None,11/10/08 0:00,No damage,1,Small,Some Cloud,200,Yes
257686,SOUTHWEST AIRLINES,New Mexico,B-737-700,None,11/10/08 0:00,No damage,1,Medium,No Cloud,0,Yes
262930,PINNACLE,Mississippi,CL-RJ900,None,11/10/08 0:00,No damage,1,Small,No Cloud,0,No
260581,US AIRWAYS,New York,A-319,None,11/10/08 0:00,Caused damage,1,Large,No Cloud,"4,500",No
261240,COLGAN AIRWAYS,New York,SAAB-340,None,11/10/08 0:00,No damage,1,Small,No Cloud,700,No
261242,JETBLUE AIRWAYS,New York,EMB-190,None,11/10/08 0:00,No damage,1,Small,Some Cloud,0,No
261077,BUSINESS,Arizona,PILATUS PC12,None,11/11/08 0:00,No damage,1,Large,Some Cloud,0,No
258278,SOUTHWEST AIRLINES,Nebraska,B-737-700,None,11/11/08 0:00,No damage,1,Small,Overcast,20,Yes
261317,ISLAND AIR,Hawaii,DHC8 DASH 8,None,11/11/08 0:00,No damage,1,Small,Some Cloud,100,No
261319,SOUTHWEST AIRLINES,Texas,B-737-700,None,11/11/08 0:00,No damage,1,Small,Overcast,0,Yes
258642,CONTINENTAL AIRLINES,New Jersey,B-737-500,None,11/11/08 0:00,No damage,1,Medium,Some Cloud,"3,000",Yes
259906,AIR WISCONSIN AIRLINES,New York,CL-RJ100/200,None,11/11/08 0:00,No damage,1,Small,Some Cloud,0,No
261316,FRONTIER AIRLINES,Texas,A-319,None,11/11/08 0:00,No damage,1,Small,No Cloud,"1,000",No
261763,AMERICAN AIRLINES,Texas,MD-82,None,11/12/08 0:00,No damage,1,Medium,No Cloud,"1,700",No
261769,BUSINESS,Louisiana,BE-300 KING,None,11/12/08 0:00,No damage,1,Large,Overcast,0,No
261765,BUSINESS,Washington,GULFSTREAM V,None,11/12/08 0:00,No damage,1,Large,Overcast,0,No
260739,UPS AIRLINES,California,B-757-200,None,11/12/08 0:00,No damage,1,Medium,Some Cloud,0,Yes
258860,EXECUTIVE JET AVIATION,Texas,C-560,None,11/12/08 0:00,No damage,1,Small,Some Cloud,0,No
263360,BUSINESS,Oregon,EMB-135,None,11/12/08 0:00,No damage,1,Small,Overcast,0,No
260544,SKYWEST AIRLINES,Oregon,CL-RJ700,None,11/13/08 0:00,No damage,1,Medium,Some Cloud,300,No
262466,BUSINESS,New Jersey,GLOBAL EXPRS,None,11/13/08 0:00,No damage,1,Large,Overcast,0,No
262465,THOMAS COOK AIRLINES,Florida,A-330,None,11/13/08 0:00,No damage,1,Medium,Some Cloud,0,No
260545,SOUTHWEST AIRLINES,California,B-737-700,None,11/13/08 0:00,No damage,1,Small,No Cloud,"1,200",Yes
260104,UPS AIRLINES,California,MD-11,None,11/13/08 0:00,No damage,1,Small,No Cloud,25,No
259279,,Texas,AEROS 350,,,Caused damage,1,,No Cloud,,
260166,SOUTHWEST AIRLINES,Texas,B-737-700,None,11/14/08 0:00,No damage,1,Medium,No Cloud,500,Yes
258934,SOUTHWEST AIRLINES,California,B-737-700,None,11/14/08 0:00,No damage,1,Small,No Cloud,200,Yes
257224,BUSINESS,New Jersey,GLOBAL EXPRS,None,11/14/08 0:00,No damage,1,Medium,Overcast,0,No
257242,BUSINESS,Pennsylvania,BE-58  BARON,None,11/14/08 0:00,No damage,1,Medium,Overcast,6,No
257243,SKYWEST AIRLINES,Utah,CL-RJ100/200,None,11/14/08 0:00,No damage,1,Medium,No Cloud,"1,500",No
257342,SKYWEST AIRLINES,Utah,CL-RJ100/200,None,11/14/08 0:00,No damage,1,Small,Some Cloud,"1,500",No
258661,SKYWEST AIRLINES,Utah,CL-RJ100/200,None,11/14/08 0:00,Caused damage,1,Medium,No Cloud,"10,000",No
258779,SOUTHWEST AIRLINES,Missouri,B-737-700,None,11/15/08 0:00,No damage,1,Small,No Cloud,100,Yes
258200,ISLAND AIR,Hawaii,DHC8 DASH 8,None,11/15/08 0:00,No damage,1,Small,No Cloud,0,No
260334,DELTA AIR LINES,Georgia,MD-88,None,11/15/08 0:00,No damage,1,Large,Some Cloud,"4,000",No
258989,UPS AIRLINES,Illinois,MD-11,None,11/15/08 0:00,Caused damage,1,Medium,Some Cloud,0,No
258130,SOUTHWEST AIRLINES,Texas,B-737-500,None,11/16/08 0:00,Caused damage,1,Medium,No Cloud,800,Yes
255075,AMERICAN AIRLINES,DC,B-737-800,None,11/16/08 0:00,No damage,1,Small,No Cloud,"4,000",Yes
257217,DELTA AIR LINES,Minnesota,B-757-200,None,11/17/08 0:00,No damage,1,Large,No Cloud,400,Yes
260540,AIRNET EXPRESS,Ohio,PA-31 NAVAJO,None,11/17/08 0:00,No damage,1,Medium,Overcast,400,No
261205,BUSINESS,Illinois,PA-28,None,11/17/08 0:00,No damage,1,Medium,Overcast,"1,100",No
260390,ATLANTIC SOUTHEAST,Arkansas,CL-RJ700,None,11/17/08 0:00,No damage,1,Small,Some Cloud,"5,000",No
261206,MESA AIRLINES,Hawaii,CL-RJ100/200,None,11/17/08 0:00,No damage,1,Small,Some Cloud,0,No
256798,HAWAIIAN AIR,Hawaii,B-717-200,None,11/17/08 0:00,No damage,1,Small,Some Cloud,0,No
261286,DELTA AIR LINES,N/A,B-767-300,Precautionary Landing,11/17/08 0:00,Caused damage,1,Medium,Some Cloud,0,Yes
260389,AMERICAN AIRLINES,Florida,B-737-800,None,11/17/08 0:00,Caused damage,1,Medium,No Cloud,600,Yes
260145,SOUTHWEST AIRLINES,Arizona,B-737-300,None,11/18/08 0:00,No damage,1,Large,No Cloud,"2,500",Yes
259218,SOUTHWEST AIRLINES,New York,B-737-700,None,11/18/08 0:00,No damage,1,Medium,Some Cloud,"1,500",Yes
260692,ALASKA AIRLINES,Washington,B-737-400,None,11/18/08 0:00,No damage,1,Medium,Some Cloud,"5,000",Yes
260407,BUSINESS,Illinois,SOCATA TB9,Precautionary Landing,11/18/08 0:00,Caused damage,1,Medium,Some Cloud,800,No
259947,BUSINESS,New York,DA-2000,None,11/18/08 0:00,Caused damage,1,Large,Some Cloud,"2,500",No
259791,BUSINESS,Tennessee,CITATIONJET,None,11/19/08 0:00,No damage,1,Small,No Cloud,100,No
259794,PIEDMONT AIRLINES,Connecticut,DHC8 DASH 8,None,11/19/08 0:00,No damage,1,Small,Some Cloud,0,No
259792,BUSINESS,Washington,C-172,None,11/19/08 0:00,No damage,1,Small,No Cloud,100,No
258637,BUSINESS,Texas,C-680,None,11/19/08 0:00,No damage,1,Small,No Cloud,0,No
261750,BUSINESS,Connecticut,CL-600,None,11/19/08 0:00,No damage,1,Small,No Cloud,0,No
259593,AMERICAN AIRLINES,Puerto Rico,A-300,Precautionary Landing,11/19/08 0:00,Caused damage,1,Medium,No Cloud,0,No
259793,BUSINESS,California,CIRRUS SR 20/22,None,11/19/08 0:00,Caused damage,1,Medium,No Cloud,"2,200",No
259196,COMMUTAIR,Ohio,DHC8 DASH 8,None,11/20/08 0:00,No damage,1,Large,Some Cloud,85,No
259975,SOUTHWEST AIRLINES,Texas,B-737-700,None,11/20/08 0:00,No damage,1,Small,No Cloud,0,Yes
260735,US AIRWAYS,New York,A-319,Precautionary Landing,11/20/08 0:00,Caused damage,1,Medium,Overcast,"2,000",No
261845,NORTHWEST AIRLINES,Oregon,A-320,None,11/20/08 0:00,No damage,1,Medium,Overcast,0,No
261774,AMERICAN AIRLINES,Texas,B-757-200,None,11/20/08 0:00,No damage,1,Large,Some Cloud,"1,050",Yes
260098,SKYWEST AIRLINES,Utah,CL-RJ100/200,None,11/21/08 0:00,No damage,1,Small,Some Cloud,0,No
260107,ALASKA AIRLINES,Washington,B-737-700,Aborted Take-off,11/21/08 0:00,No damage,1,Small,Overcast,0,Yes
258064,GOVERNMENT,New York,BE-200 KING,None,11/21/08 0:00,Caused damage,1,Medium,Overcast,"1,500",No
257393,AMERICAN AIRLINES,Texas,MD-82,None,11/21/08 0:00,No damage,1,Small,No Cloud,0,No
260097,REPUBLIC AIRLINES,North Carolina,EMB-170,None,11/21/08 0:00,No damage,1,Small,No Cloud,100,No
260687,AIR CARGO CARRIERS,Kentucky,SHORTS 330,None,11/22/08 0:00,No damage,1,Medium,No Cloud,500,No
257461,SOUTHWEST AIRLINES,Missouri,B-737-300,None,11/22/08 0:00,No damage,1,Medium,Some Cloud,0,Yes
